,blob_hash,blob_bytes,blob_path,mime,language_guesslang,language_linguist,repo_name,basename,path_reversed,type
6676,019cd164b766f68ebdd0c842d6c2de0eb1493601,2270,/ssd/swh-datasets/blobs-C,text/plain,Groovy,Shell,openwrt,Config.in,gcc/toolchain,in
6677,019cd3269d564e7937d701fbd217fcd2c08d3eeb,1324,/ssd/swh-datasets/blobs-C,text/x-c,C,C,curl,inet_pton.h,lib,h
6678,019cd883ebdae6385ae5d1827ae9818d3f2fc572,9944,/ssd/swh-datasets/blobs-C,text/x-c,C,C,Tasmota,xdsp_04_ili9341.ino,tasmota,ino
6679,019cf6c78242af70a7bc0d8a29d67594813e7e30,165402,/ssd/swh-datasets/blobs-C,text/x-c,C,C,redis,cluster.c,src,c
6680,019d0aebed79bcf12dda622f6aed565193052815,19396,/ssd/swh-datasets/blobs-C,text/x-c,C,C,darwin-xnu,proc_reg.h,i386/osfmk,h
6681,019d0d5ee8c583d3e5a25f57187f31bb71f2da9c,9947,/ssd/swh-datasets/blobs-C,text/x-diff,C,Roff,openwrt,700-net-next-net-dsa-introduce-tagger-owned-storage-for-private.patch,backport-5.15/generic/linux/target,patch
6682,019d2c38cdf91de3de5e9abf4310b4c204d7294a,656,/ssd/swh-datasets/blobs-C,text/plain,YAML,Makefile,redis,.cirrus.yml,jemalloc/deps,yml
6683,019d37a3b43aa9e5252dda7d34343bcf7fb59de0,7224,/ssd/swh-datasets/blobs-C,text/x-c,C,C,libui,control.c,windows/redo,c
6684,019d47d56b7f214aba56f2e71e89620d6f883a65,1963,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Markdown,netdata,README.md,diskspace.plugin/collectors,md
6685,019d4f94fc8110416d67d4738feb10aa07e9cfde,847,/ssd/swh-datasets/blobs-C,application/json,JSON,OASv3-json,qmk_firmware,info.json,yasui/rainkeebs/keyboards,json
6686,019d527b711c347035885202e11d077269ff8f2f,26400,/ssd/swh-datasets/blobs-C,text/x-c,C,SWIG,openwrt,ar8216.c,phy/net/drivers/files/generic/linux/target,c
6687,019d625a7f4d94f98de0ff6d8af677eea60a944b,3227,/ssd/swh-datasets/blobs-C,text/x-c,C,C,sway,mode.c,output/commands/sway,c
6688,019d6adb24522021ee860cd59d7d285d19a92c28,9448,/ssd/swh-datasets/blobs-C,text/x-shellscript,Shell,Shell,tig,diff-stat-test,log/test,
6689,019d6f392605bb9bda56de9cd949f4c2da8b2a0d,102947,/ssd/swh-datasets/blobs-C,text/x-c,C++,C,Tasmota,sonoff.ino,sonoff,ino
6690,019d7f82f901adb95791aa448cab8580389c090a,15384,/ssd/swh-datasets/blobs-C,text/x-c,C,C,darwin-xnu,machine_routines.c,i386/osfmk,c
6691,019d80921b1b08cc0b0086d7c2ccc1e51d78f4a1,3174,/ssd/swh-datasets/blobs-C,text/x-diff,TeX,Perl,openwrt,0082-net-mvneta-add-support-for-fixed-links.patch,patches-3.10/mvebu/linux/target,patch
6692,019d8f79085d0f0edf6c3413da2390a98e85f299,35709,/ssd/swh-datasets/blobs-C,text/html,INI,XML,HandBrake,MainView.xaml,Views/HandBrakeWPF/CS/win,xaml
6693,019d9ab283addc7441fd6b368dacc87f78bc7d69,14708,/ssd/swh-datasets/blobs-C,text/x-c,C,C,tig,tig.h,,h
6694,019d9c260d578d95779c99b3c033b4467ba1c216,1720,/ssd/swh-datasets/blobs-C,text/x-c,C,Pawn,zstd,zstddeclib-in.c,single_file_libs/build,c
6695,019da7d096cc782ff104f1e9e6235f5845067f01,5853,/ssd/swh-datasets/blobs-C,text/x-c,C,C,curl,smtp-ssl.c,examples/docs,c
6696,019dacd6be708c58bd8b2ec0b7753801e44b0071,43807,/ssd/swh-datasets/blobs-C,text/x-c,C++,C,darwin-xnu,ipc_tt.c,kern/osfmk,c
6697,019dd4b5c26725cc45bb2b711ff82dd24cc517bb,3605,/ssd/swh-datasets/blobs-C,text/x-c,C,C,open-gpu-kernel-modules,bin_data.h,core/kernel/inc/nvidia/src,h
6698,019dd7dd3dfc3eadaae027b2ea3ad62fab917201,1379,/ssd/swh-datasets/blobs-C,text/plain,INI,RouterOS Script,qmk_firmware,rules.mk,v3/orion/duck/keyboards,mk
6699,019de79b7f74e6e1a3074c353407475282db9d2b,2472,/ssd/swh-datasets/blobs-C,text/x-c++,C++,C++,obs-studio,window-basic-interaction.hpp,obs,hpp
6700,019df57d2c9cef80a6723acdd94357299ab31e5f,11758,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Ring,lede,config-4.9,64/x86/linux/target,9
6701,019df953d60272ff4e5251cc0897b266eb787489,798,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,openwrt,Makefile,sed/tools,
6702,019e18751d6bfe8ce7c173ec44ce81cc48cd8dfb,3694,/ssd/swh-datasets/blobs-C,text/x-c,C,C,qmk_firmware,config.h,latin47ble/latincompass/keyboards,h
6703,019e1b06ae08cb6bb2671470ff17a492f081a229,8653,/ssd/swh-datasets/blobs-C,text/x-objective-c,Objective-C,Objective-C,ijkplayer,IJKMediaPlayback.h,IJKMediaPlayer/IJKMediaPlayer/ios,h
6704,019e3267d45fbddf0b5dc75c9981bb999f53cceb,179,/ssd/swh-datasets/blobs-C,text/x-c,INI,C,qmk_firmware,kapl.h,kapl/keyboards,h
6705,019e3a891c262f8e5befd78a864af48719cbaaa6,4312,/ssd/swh-datasets/blobs-C,text/x-c,C,C,micropython,tusb_port.c,samd/ports,c
6706,019e3cb13db98dc6c070e864e74e02588824ae06,578,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,openwrt,Makefile,ar71xx/linux/target,
6707,019e44ac92221ba1538d5ec81f36c5728e46ede4,6067,/ssd/swh-datasets/blobs-C,text/x-makefile,Makefile,Makefile,curl,Makefile.am,lib,am
6708,019e558a565752f91fbef7a4d3c41d07b74c7a76,593,/ssd/swh-datasets/blobs-C,text/x-diff,C,JavaScript,openwrt,520-MIPS-ath79-enable-UART-function.patch,patches-4.1/ar71xx/linux/target,patch
6709,019e6f6dda1b3ad229cb4328e500ae92a1d9826b,282,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,qmk_firmware,rules.mk,zigotica/users,mk
6710,019e8509299ba543889db3ae3fc168b1872b5c4d,18307,/ssd/swh-datasets/blobs-C,text/plain,TeX,Roff,memcached,protocol.txt,doc,txt
6711,019e8e031384399f796eed71035ab9234d031fca,315,/ssd/swh-datasets/blobs-C,text/x-shellscript,Shell,Shell,lede,01_leds,board.d/etc/base-files/bcm53xx/linux/target,
6712,019e8ed0a2aed72feefc743185bf899634f260a5,9397,/ssd/swh-datasets/blobs-C,text/x-c,C,C,sway,item.c,tray/swaybar,c
6713,019eae5757c8fa5fcd77895dd82f5fbedea50acf,1495,/ssd/swh-datasets/blobs-C,text/plain,Lua,Perl,lua-nginx-module,029-http-time.t,t,t
6714,019eed86add9533d53f2bdb4426981b242e83e94,15123,/ssd/swh-datasets/blobs-C,text/x-c,C++,C,Tasmota,xsns_02_analog.ino,tasmota,ino
6715,019ef08a08b2a2fc6a20601e7c48af21ee47dbe7,51300,/ssd/swh-datasets/blobs-C,text/x-c,C,C,curl,curl.h,curl/include,h
6716,019f154d79c3de6a4cdf1af4c46019288d0cf8d3,559,/ssd/swh-datasets/blobs-C,text/x-c,C,C++,raspberry-pi-os,kernel.c,src/a-v-v/3/lesson01/exercises,c
6717,019f40d69496985d8efcfaf08e4b5981f22ac186,8888,/ssd/swh-datasets/blobs-C,text/x-c,C,C,darknet,network_kernels.cu,src,cu
6718,019f4125ff9f6c13993fe0217d1c681bbb19b9c6,24185,/ssd/swh-datasets/blobs-C,text/x-c,C,C,tmux,window-choose.c,,c
6719,019f4235c4aadd6f79187d84429874cc0f746dbf,109087,/ssd/swh-datasets/blobs-C,text/x-m4,Shell,M4Sugar,curl,configure.ac,,ac
6720,019f56f7b3e22c3283166b80fdad1342704634ad,1767,/ssd/swh-datasets/blobs-C,text/plain,Objective-C,C,micropython,objstr.h,py,h
6721,019f595b18c03c79eb7c872431eec444a1b740cd,48747,/ssd/swh-datasets/blobs-C,text/x-c,C,C,HandBrake,decavcodec.c,libhb,c
6722,019f5a9d827bdda487eefb914c795a44f22fdacd,36893,/ssd/swh-datasets/blobs-C,text/x-c,C,C,redis,tls.c,src,c
6723,019f61ab511d5b823a6ec85b45b2f2b5bc7ff773,4147,/ssd/swh-datasets/blobs-C,text/plain,JavaScript,JavaScript,lede,if.js,dotjs/lib/ajv/node_modules/request/node/lib/usr/root/luci-app-jd-dailybonus/lean/package,js
6724,019f62873a66a869ec5b69f38fc7a81d52acb604,2989,/ssd/swh-datasets/blobs-C,text/x-c,C,Roff,curl,CURLOPT_PROXY_SSLCERT.3,opts/libcurl/docs,3
6725,019f6291d2534c5f9894430fe0dd2ae2f88edc86,2731,/ssd/swh-datasets/blobs-C,image/png,Perl,Perl,Mailspring,ic-emptystate-drafts@2x.png,empty-state/images/static,png
6726,019f68ef562122448038c7edfed82278b3bbe725,1347,/ssd/swh-datasets/blobs-C,text/x-c,C,Pawn,qmk_firmware,config.h,jhelvy/keymaps/lily58/keyboards,h
6727,019f74cdc1bd8acda122e488fb47f4f9798602c6,664,/ssd/swh-datasets/blobs-C,text/xml,XML,XML,libsodium,ConsoleDebugStatic.props,properties/vs2010/msvc/builds,props
6728,019f899301603f7934a5c3fe4832ba19e8d88c3f,3897,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Ring,openwrt,config-3.3,rt305x/ramips/linux/target,3
6729,019f919492bcaf8ea1d996749abde69664826026,745,/ssd/swh-datasets/blobs-C,text/x-diff,Makefile,Makefile,lede,729-phy-tantos.patch,pending-3.18/generic/linux/target,patch
6730,019f9a24b82705bac1609713dee60a203562b73d,166356,/ssd/swh-datasets/blobs-C,text/x-c,C,C,curl,url.c,lib,c
6731,019fb07f75ac363b96f2bac800552e7b4a8362d2,2881,/ssd/swh-datasets/blobs-C,text/x-c,Fortran,X BitMap,qmk_firmware,portico75.h,portico75/tkc/keyboards,h
6732,019fb77d187af6d4d5ec3fe92e8368d6955420f1,11493,/ssd/swh-datasets/blobs-C,text/x-diff,C,C,lede,306-mac80211-minstrel-reduce-minstrel_mcs_groups-size.patch,subsys/patches/mac80211/kernel/package,patch
6733,019fbfca3a4eeacff09f671a0fa85de9aa569053,21254,/ssd/swh-datasets/blobs-C,text/x-c,C++,SQL,rufus,rufus.rc,src,rc
6734,019fcc386500b66a24bc7f792fd12315005f267b,57192,/ssd/swh-datasets/blobs-C,text/troff,TeX,Roff,curl,curl.1,docs,1
6735,019fced674287d8ee6b4d92878a16534b6e10f74,95974,/ssd/swh-datasets/blobs-C,text/x-c,C,C,Tasmota,xdrv_04_light.ino,tasmota,ino
6736,019fdd093915a350f454263143269eb487a79df9,1724,/ssd/swh-datasets/blobs-C,text/plain,SQL,PLpgSQL,timescaledb,chunk_replica_node_triggers.sql,main/sql/extension,sql
6737,019fdf92cda5164611fd8061998f1037811e1da0,1743,/ssd/swh-datasets/blobs-C,text/x-c,C++,Perl,lede,mt7620a_aigale_ai-br100.dts,dts/ramips/linux/target,dts
6738,019fe1113c6f6424868081e0d47af985c9fafc9d,1131,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Markdown,ish,LICENSE.md,,md
6739,019fe49e279e7144b5d6102c681221cb76ebf23d,1485,/ssd/swh-datasets/blobs-C,text/x-c,C++,Perl,openwrt,dg834g_v4.dts,dts/brcm63xx/linux/target,dts
6740,019ff40b500091a5e1d63f221a7b3fdcd3502994,33131,/ssd/swh-datasets/blobs-C,image/png,XML,JavaScript,HandBrake,hb128.png,gfx,png
6741,01a004b7fb0875e7b98db4fd0f8426c9ffaa76fd,518,/ssd/swh-datasets/blobs-C,text/x-c,C,C,obs-studio,test-input.c,test-input/test,c
6742,01a0068fc295114c2cd28ea02504bcc5374e6d6e,962,/ssd/swh-datasets/blobs-C,text/plain,C#,C#,HandBrake,ChapterList.cs,Scan/Json/Interop/HandBrake.ApplicationServices/CS/win,cs
6743,01a007c152a79937e0763d3986dd6f869f6fdf09,32092,/ssd/swh-datasets/blobs-C,text/x-c++,C++,C++,obs-studio,window-basic-main.cpp,obs,cpp
6744,01a015340da18408882d8531dc7e988c90409574,38524,/ssd/swh-datasets/blobs-C,text/x-c,C,C,micropython,runtime.c,py,c
6745,01a01b4692c789effc79c5ee850a5a056b68db61,16070,/ssd/swh-datasets/blobs-C,text/x-c,C,C,nginx-rtmp-module,ngx_rtmp_netcall_module.c,,c
6746,01a033b17f37943b4129fe5a9c451b58e830d3a7,70135,/ssd/swh-datasets/blobs-C,text/x-c,C,C,lvgl,lv_demo_widgets.c,widgets/demos,c
6747,01a04343f723fc6854361fee8b958a9ee77226d3,19,/ssd/swh-datasets/blobs-C,text/plain,INI,Go Module,netdata,version,packaging,
6748,01a04cb237e667b097c076995586667c75b9a889,4560,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,openwrt,hostapd-mini.config,files/hostapd/services/network/package,config
6749,01a04ef4e19162bbc3146a1970f2f84ee3470223,8457,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Roff,micropython,pyb.UART.rst,library/docs,rst
6750,01a0514b5613ee95fa2cf92605fbcd40815691ce,5659,/ssd/swh-datasets/blobs-C,text/x-c,C,C,nginx,ngx_channel.c,unix/os/src,c
6751,01a052754cb74145c1762e105a39bb24829cd5d9,1237,/ssd/swh-datasets/blobs-C,text/x-c,C,Pawn,qmk_firmware,chconf.h,blackpill_f411/pill60/handwired/keyboards,h
6752,01a0575cc531948433db664e05eb835cb49564ee,10156,/ssd/swh-datasets/blobs-C,text/x-m4,CMake,M4Sugar,curl,libcurl.m4,libcurl/docs,m4
6753,01a0585287affc7151c78e167e61c159db5b65b1,2858,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Markdown,libuv,tty.rst,src/docs,rst
6754,01a06a5296f55b40c8d789f94bd6c0ad042a8a2f,5654,/ssd/swh-datasets/blobs-C,text/x-makefile,Makefile,Makefile,curl,Makefile.am,lib,am
6755,01a08406964ac86e05bccd43a3f2bd0c6da43569,3140,/ssd/swh-datasets/blobs-C,text/x-c,C++,C++,raylib,models_loading_gltf.c,models/examples,c
6756,01a09bb4a16681732b1fbfaa3c57b02cf54fe6ef,46916,/ssd/swh-datasets/blobs-C,text/plain,Markdown,RUNOFF,curl,CHANGES,,
6757,01a0ab425db91c7df3509957d303d2e634c9d49c,4063,/ssd/swh-datasets/blobs-C,application/json,Go,JSONLD,qmk_firmware,info.json,tiger910/keyboards,json
6758,01a0bdd909a25b1347f17f17250b65f8e0a23875,8261,/ssd/swh-datasets/blobs-C,text/x-c,C,C,qmk_firmware,config.h,mechboards_micropad/handwired/keyboards,h
6759,01a0bfa047ac4d1f5cdce16f9550abd3f10de9b8,1660,/ssd/swh-datasets/blobs-C,text/x-c,C,C,qmk_firmware,config.h,rev2/viterbi/keyboards,h
6760,01a0c2f5a734d8b4ab2cd12854ae00c5f8f6b759,12363,/ssd/swh-datasets/blobs-C,text/plain,Lua,Perl,lua-nginx-module,sanity.t,023-rewrite/t,t
6761,01a0c7ad5340f1e4fd01c63ab80e4c7414f28e26,15744,/ssd/swh-datasets/blobs-C,text/plain,SQL,Shen,timescaledb,insert_single.out,expected/test,out
6762,01a0e4b17508024b9a20b9edf701949fef94ab9c,4446,/ssd/swh-datasets/blobs-C,text/x-shellscript,Shell,Shell,netdata,crsproxy.chart.sh,charts.d,sh
6763,01a102807760d552307d3924de938fda0618386b,7887,/ssd/swh-datasets/blobs-C,text/x-c,C,C,micropython,modtime.c,unix/ports,c
6764,01a13d3547e4e1aabc87b977aebd34d217499f7b,183652,/ssd/swh-datasets/blobs-C,text/x-c,C,C,lede,ap_apcli.c,ap/embedded/mt_wifi/src/mt7615d/drivers/mt/lean/package,c
6765,01a14010e6ec1a5e4d93fdb4d39e2bea465e2120,2731,/ssd/swh-datasets/blobs-C,text/x-c,C,SQL,qmk_firmware,keymap.c,default/keymaps/hotswap/emu/kineticlabs/keyboards,c
6766,01a155246657356e41447d67a910970b605cecfe,28165,/ssd/swh-datasets/blobs-C,text/x-c,C,C,curl,content_encoding.c,lib,c
6767,01a157cd3239598c741427069589a354d7401e48,9441,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,openwrt,Makefile,package/openwrt,
6768,01a165823630ae5f801e4e1610f45246ae71c8b5,38006,/ssd/swh-datasets/blobs-C,text/x-c,C,C,micropython,objtype.c,py,c
6769,01a1a65ba3de52078769e0a9d4ded3135498a4ee,21811,/ssd/swh-datasets/blobs-C,text/x-c,C++,C++,darwin-xnu,AppleMacRiscPCI.cpp,drvApplePCI/pci/Drivers/iokit,cpp
6770,01a1a7f09e288fef8431d1a21decc846a3ef7590,1947,/ssd/swh-datasets/blobs-C,text/x-c,C++,Perl,openwrt,mt7628an_tplink_tl-wr840n-v5.dts,dts/ramips/linux/target,dts
6771,01a1e094b4af2834cd65519e6563ea37736836ad,6804,/ssd/swh-datasets/blobs-C,text/x-c,C,C,libsodium,crypto_scrypt-common.c,scryptsalsa208sha256/crypto_pwhash/libsodium/src,c
6772,01a1fc38954960e71983517db51c51f3ef5f0819,23325,/ssd/swh-datasets/blobs-C,text/x-c,C,C,HandBrake,encavcodec.c,libhb,c
6773,01a201d34453e14c4a247a2a5f274fa541fdbde6,17718,/ssd/swh-datasets/blobs-C,text/x-c,Lua,C,bcc,proto.lua,bpf/lua/src,lua
6774,01a21096603c390558d2374ae5091cb3f1815dbf,65188,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Shell,lede,Makefile,mac80211/kernel/package,
6775,01a22146922956a992693024a1d62475d80ee523,9833,/ssd/swh-datasets/blobs-C,text/plain,CoffeeScript,CoffeeScript,Mailspring,draft-store.coffee,stores/flux/src,coffee
6776,01a234ea2cbebfb6d84e68667ebb1893c7f67844,4393,/ssd/swh-datasets/blobs-C,text/x-c,C,C,bcc,http-parse-complete.c,http_filter/networking/examples,c
6777,01a23aca7543f0fb7bfcb3a2cb5e99d624ba9e47,1255,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Markdown,qmk_firmware,readme.md,gh60/keyboards,md
6778,01a23d9c62054e1a253af4737947845b5694b3d4,1242,/ssd/swh-datasets/blobs-C,text/x-c,C,C,sway,output.c,bar/commands/sway,c
6779,01a23e44503c7221aecf0ae5fa814a5192278a46,16967,/ssd/swh-datasets/blobs-C,text/x-c,C,C,curl,sendf.c,lib,c
6780,01a24336f64c3a986874d0f2e660e55ed0303002,300366,/ssd/swh-datasets/blobs-C,text/plain,XML,C,lede,706-fsl_ppfe-support-layercape.patch,patches-4.9/layerscape/linux/target,patch
6781,01a25b11b3760a0c9ac9a74f5c6dfdc3890d0b05,10868,/ssd/swh-datasets/blobs-C,text/x-c,C,C,yabai,window_manager.h,src,h
6782,01a2a4c8f2bd31a6757ecebff6d87d27139efad6,21593,/ssd/swh-datasets/blobs-C,text/x-c++,C++,C++,obs-studio,window-basic-main-outputs.cpp,obs,cpp
6783,01a2af7b195a98a754d1e7b440572643465213d8,9692,/ssd/swh-datasets/blobs-C,text/x-c,C,SQL,qmk_firmware,keymap.c,lucas/keymaps/planck/keyboards,c
6784,01a2bf22b88319b85e4d0865d104f5848b476e4b,2923,/ssd/swh-datasets/blobs-C,text/x-c,C,C,goaccess,tcbtdb.h,src,h
6785,01a2d801f497568cadfa34f2f5350fa3f632cac5,81317,/ssd/swh-datasets/blobs-C,text/plain,Shell,World of Warcraft Addon Data,redis,redis.conf,,conf
6786,01a2e19bbb89b2f70aebed43aea7f6c6b93f5cfc,18267,/ssd/swh-datasets/blobs-C,text/plain,CSV,RPM Spec,nginx,.hgtags,,hgtags
6787,01a2e30abd5eb11e4c9fdc0321dad34d343b384f,8368,/ssd/swh-datasets/blobs-C,text/x-c,C,C++,lede,ifxmips_atm_amazon_se.c,src/ltq-atm/lantiq/kernel/package,c
6788,01a2e87d9df9d5f46bbf50973261564668ed677e,64170,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Markdown,netdata,CHANGELOG.md,,md
6789,01a2ecdef14e1a05644c6c7a43a349b8b7a06f89,311,/ssd/swh-datasets/blobs-C,text/x-diff,SQL,C,openwrt,530-rescan_immediately.patch,patches/hostapd/package,patch
6790,01a2fbe8b382845a3fc584cce95212bf68eee2f8,16030,/ssd/swh-datasets/blobs-C,text/x-c,C,C,nginx,ngx_http_core_module.h,http/src,h
6791,01a322207be63c8fabc256ac9508e6fefdaebd11,2812,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,HandBrake,module.defs,test,defs
6792,01a32223d3ae39371615cd83f7eea16fc3c8b8a0,81368,/ssd/swh-datasets/blobs-C,text/plain,Markdown,Markdown,timescaledb,CHANGELOG.md,,md
6793,01a326a54bccaa8da72cf90b9d92b967da3e98e6,2207,/ssd/swh-datasets/blobs-C,text/x-c,C++,Perl,lede,MZK-EX300NP.dts,dts/ramips/linux/target,dts
6794,01a33d0d035b1880244c26b3a2f1d6e93ff32eb6,1836,/ssd/swh-datasets/blobs-C,text/x-diff,C,C,lede,300-noscan.patch,patches/hostapd/services/network/package,patch
6795,01a34e5559699b5ff7eece77b1b1e73d0fd79567,9388,/ssd/swh-datasets/blobs-C,text/x-c,C,C,curl,curl_crtl_init.c,vms/packages,c
6796,01a35cf2f4ff417b296e8af2df3e54e52bc330e9,8986,/ssd/swh-datasets/blobs-C,text/x-c,C,C,sway,bind.c,commands/sway,c
6797,01a382e8236c57c923cc6b66d6e0dc8f292fafd2,3135,/ssd/swh-datasets/blobs-C,text/x-c,C,C,curl,lib1501.c,libtest/tests,c
6798,01a3851fcce8eb0abf5a167c09e6407182d8e771,469,/ssd/swh-datasets/blobs-C,text/x-diff,Erlang,C,lede,611-rt2x00-add-AP+STA-support.patch,rt2x00/patches/mac80211/kernel/package,patch
6799,01a38b3999644117c28f41412fad47b41fb1ec3a,10917,/ssd/swh-datasets/blobs-C,text/plain,SQL,Perl,timescaledb,ddl_single.out,expected/test,out
6800,01a39bdee3ef9dab08395a38074f5ae07759a713,8663,/ssd/swh-datasets/blobs-C,text/x-java,Java,Java,ijkplayer,HlsRendererBuilder.java,player/demo/exo/media/ijk/danmaku/tv/java/main/src/ijkplayer-exo/ijkplayer/android,java
6801,01a3cab32d3cfb6b7ad90203682761e1a43dfe75,4511,/ssd/swh-datasets/blobs-C,text/plain,Makefile,Makefile,openwrt,Makefile,brcm/image/linux/target/openwrt,
6802,01a409bb551b27c9067ead94af4a2f20571b1005,57667,/ssd/swh-datasets/blobs-C,text/x-c,C,C,redis,hyperloglog.c,src,c
6803,01a40d9c1f0265e36822d5403f86b25f915975a3,186951,/ssd/swh-datasets/blobs-C,text/plain,Assembly,Wget Config,openwrt,config-4.14,generic/linux/target,14
6804,01a41f95971f7891ca1561277aae3a01a713464c,8184,/ssd/swh-datasets/blobs-C,text/x-c,C++,C,Tasmota,xdrv_42_1_i2s_mp3mic.ino,tasmota_xdrv_driver/tasmota,ino
6805,01a41f9debc036996e0d23e0c72f05fbb6532d74,62442,/ssd/swh-datasets/blobs-C,text/x-c,C,C,darwin-xnu,vm_compressor_backing_store.c,vm/osfmk,c
6806,01a438398f8487c4dcebd0c72796fb3fa8b0945c,24192,/ssd/swh-datasets/blobs-C,text/plain,Markdown,RUNOFF,curl,CHANGES,ares,
6807,01a480f1988ce7c2f91753839a4976c82766c5fb,14929,/ssd/swh-datasets/blobs-C,text/x-c++,C++,C++,darwin-xnu,OSObject.h,c++/libkern/libkern,h
6808,01a49889e3b5aab73923cac07eee2c2c836daaac,18425,/ssd/swh-datasets/blobs-C,text/x-c,C,C++,darwin-xnu,vfs_utfconv.c,vfs/bsd,c
6809,01a4acc9a51cbf4a6ddcc006701453b725a2ade8,1133,/ssd/swh-datasets/blobs-C,text/x-diff,Perl,Markdown,lede,0107-arm64-dts-qcom-ipq8074-correct-APCS-register-space-s.patch,patches-5.15/ipq60xx/linux/target,patch
6810,01a4b150897d0f08fc75fd1ae60f74c16f548b2f,6709,/ssd/swh-datasets/blobs-C,text/x-c,C,C,curl,hash.c,lib,c
6811,01a4cfa55d7238801f644a0d27d60b721407bf0f,8202,/ssd/swh-datasets/blobs-C,text/x-c,C,C,darwin-xnu,ipc_pset.c,ipc/osfmk,c
6812,01a4d0f44d7b609870af3e639793876ab8da6e9a,3705,/ssd/swh-datasets/blobs-C,text/plain,CoffeeScript,TSX,Mailspring,multiselect-action-bar.cjsx,components/src,cjsx
6813,01a4d52703c8c063725e9690958c20d37c4030d7,16578,/ssd/swh-datasets/blobs-C,text/x-c,C,C,ish,interp.c,emu,c
6814,01a4d7380b0c6cda789b6655cc4f83ae2889407f,4589,/ssd/swh-datasets/blobs-C,text/x-c,C,C,redis,test.c,src/test/jemalloc/deps,c
6815,01a4dd91789dcad9ea9731a05f0982d7600a00e0,297,/ssd/swh-datasets/blobs-C,text/plain,INI,Ignore List,zstd,.gitignore,,gitignore
6816,01a4f44a8ae523897f3a5aeb8845191206ad3fc4,37117,/ssd/swh-datasets/blobs-C,text/plain,Groovy,MQL5,HandBrake,ResourcesTooltips.Designer.cs,Properties/HandBrakeWPF/CS/win,cs
6817,01a4fa1b2f02cb41c7e52ce659d66b669b6df79f,7831,/ssd/swh-datasets/blobs-C,text/x-c,C,C,netdata,sqlite_aclk.h,sqlite/database,h
6818,01a4fbac8938328f60859effe05cddb9ad7574f4,7257,/ssd/swh-datasets/blobs-C,text/plain,Lua,Lua,skynet,mongo.lua,lualib,lua
6819,01a510e5715cdaf48ea9e8ff9e2110f59fdb1d13,16042,/ssd/swh-datasets/blobs-C,text/plain,Makefile,DIGITAL Command Language,openwrt,hwmon.mk,modules/linux/kernel/package,mk
6820,01a524e2a00bd1b85c0b1fb94b2cbfece9be6881,4305,/ssd/swh-datasets/blobs-C,text/x-c,C,SQL,qmk_firmware,keymap.c,via/keymaps/kay65/mechlovin/keyboards,c
6821,01a532c4dc1dcf7c24eb253b69f3211899410830,4805,/ssd/swh-datasets/blobs-C,text/plain,JavaScript,JSON,Tasmota,all_16.js,search/html/doxygen/docs/IRremoteESP8266-2.7.11/lib_basic/lib,js
6822,01a53b51ba1bf41130fc8f64b5ef3bf5a694d737,57138,/ssd/swh-datasets/blobs-C,text/plain,Markdown,RUNOFF,curl,CHANGES,,
6823,01a53ff15cf8f3605b56c8ba58286d0ba647dcc4,243,/ssd/swh-datasets/blobs-C,text/x-perl,Shell,Perl,curl,test75.pl,libtest/tests,pl
6824,01a542f68c401de8a53ea85361ad66f52ffe5a72,45702,/ssd/swh-datasets/blobs-C,text/x-c,C,C,openwrt,ar8216.c,phy/net/drivers/files/generic/linux/target,c
6825,01a550b301518b26d9a96a812f750a8065163cdc,11887,/ssd/swh-datasets/blobs-C,text/x-diff,Batchfile,Game Maker Language,openwrt,400-update-bpir2-defconfig.patch,patches/uboot-mediatek/boot/package,patch
6826,01a552e0bacdbd989d0322d7f6cb2ec58dfd2be3,17843,/ssd/swh-datasets/blobs-C,text/x-perl,Perl,Perl,curl,mk-ca-bundle.pl,lib,pl
6827,01a5531cfd0d20442f12bd798c5e94a74595abb7,23507,/ssd/swh-datasets/blobs-C,text/x-c,C,C,darwin-xnu,mach_msg.c,ipc/osfmk,c
6828,01a55902b341f139e5e7894a78f537fc3623f9bd,331789,/ssd/swh-datasets/blobs-C,text/xml,XML,XML,HandBrake,ghb.ui,src/gtk,ui
6829,01a579532ed85959199f329e7ad96c44d9ba0beb,461,/ssd/swh-datasets/blobs-C,text/x-c,C,C,timescaledb,timescaledb_fdw.h,fdw/src/tsl,h
